time,lat,lng,,,,,,,,,,,
6714,35.45602865,139.6112489,,,,,,,,,,,
6715,35.45602865,139.6112489,,,,,,,,,,,
6716,35.45602865,139.6112489,,,,,,,,,,,
6717,35.45602865,139.6112489,,,,,,,,,,,
6718,35.45602865,139.6112489,,,,,,,,,,,
6719,35.45602865,139.6112489,,,,,,,,,,,
6720,35.45602865,139.6112489,,,,,,,,,,,
6721,35.45602865,139.6112489,,,,,,,,,,,
6722,35.45602865,139.6112489,,,,,,,,,,,
6723,35.45602865,139.6112489,,,,,,,,,,,
6724,35.45602865,139.6112489,,,,,,,,,,,
6725,35.45602865,139.6112489,,,,,,,,,,,
6726,35.45602865,139.6112489,,,,,,,,,,,
6727,35.45602865,139.6112489,,,,,,,,,,,
6728,35.45602865,139.6112489,,,,,,,,,,,
6729,35.45602865,139.6112489,,,,,,,,,,,
6730,35.45602865,139.6112489,,,,,,,,,,,
6731,35.45602865,139.6112489,,,,,,,,,,,
6732,35.45602865,139.6112489,,,,,,,,,,,
6733,35.45602865,139.6112489,,,,,,,,,,,
6734,35.45602865,139.6112489,,,,,,,,,,,
6735,35.45602865,139.6112489,,,,,,,,,,,
6736,35.45602865,139.6112489,,,,,,,,,,,
6737,35.45602865,139.6112489,,,,,,,,,,,
6738,35.45602865,139.6112489,,,,,,,,,,,
6739,35.45602865,139.6112489,,,,,,,,,,,
6740,35.45602865,139.6112489,,,,,,,,,,,
6741,35.45602865,139.6112489,,,,,,,,,,,
6742,35.45602865,139.6112489,,,,,,,,,,,
6743,35.45602865,139.6112489,,,,,,,,,,,
6744,35.45602865,139.6112489,,,,,,,,,,,
6745,35.45602865,139.6112489,,,,,,,,,,,
6746,35.45602865,139.6112489,,,,,,,,,,,
6747,35.45602865,139.6112489,,,,,,,,,,,
6748,35.45602865,139.6112489,,,,,,,,,,,
6749,35.45602865,139.6112489,,,,,,,,,,,
6750,35.45602865,139.6112489,,,,,,,,,,,
6751,35.45602865,139.6112489,,,,,,,,,,,
6752,35.45602865,139.6112489,,,,,,,,,,,
6753,35.45602865,139.6112489,,,,,,,,,,,
6754,35.45602865,139.6112489,,,,,,,,,,,
6755,35.45602865,139.6112489,,,,,,,,,,,
6756,35.45602865,139.6112489,,,,,,,,,,,
6757,35.45602865,139.6112489,,,,,,,,,,,
6758,35.45602865,139.6112489,,,,,,,,,,,
6759,35.45602865,139.6112489,,,,,,,,,,,
6760,35.45602865,139.6112489,,,,,,,,,,,
6761,35.45602865,139.6112489,,,,,,,,,,,
6762,35.45602865,139.6112489,,,,,,,,,,,
6763,35.45602865,139.6112489,,,,,,,,,,,
6764,35.45602865,139.6112489,,,,,,,,,,,
6765,35.45602865,139.6112489,,,,,,,,,,,
6766,35.45602865,139.6112489,,,,,,,,,,,
6767,35.45602865,139.6112489,,,,,,,,,,,
6768,35.45602865,139.6112489,,,,,,,,,,,
6769,35.45602865,139.6112489,,,,,,,,,,,
6770,35.45602865,139.6112489,,,,,,,,,,,
6771,35.45602865,139.6112489,,,,,,,,,,,
6772,35.45602865,139.6112489,,,,,,,,,,,
6773,35.45602865,139.6112489,,,,,,,,,,,
6774,35.45602865,139.6112489,,,,,,,,,,,
6775,35.45602865,139.6112489,,,,,,,,,,,
6776,35.45602865,139.6112489,,,,,,,,,,,
6777,35.45602865,139.6112489,,,,,,,,,,,
6778,35.45602865,139.6112489,,,,,,,,,,,
6779,35.45602865,139.6112489,,,,,,,,,,,
6780,35.45602865,139.6112489,,,,,,,,,,,
6781,35.45602865,139.6112489,,,,,,,,,,,
6782,35.45602865,139.6112489,,,,,,,,,,,
6783,35.45602865,139.6112489,,,,,,,,,,,
6784,35.45602865,139.6112489,,,,,,,,,,,
6785,35.45602865,139.6112489,,,,,,,,,,,
6786,35.45602865,139.6112489,,,,,,,,,,,
6787,35.45602865,139.6112489,,,,,,,,,,,
6788,35.45602865,139.6112489,,,,,,,,,,,
6789,35.45602865,139.6112489,,,,,,,,,,,
6790,35.45602865,139.6112489,,,,,,,,,,,
6791,35.45602865,139.6112489,,,,,,,,,,,
6792,35.45602865,139.6112489,,,,,,,,,,,
6793,35.45602865,139.6112489,,,,,,,,,,,
6794,35.45602865,139.6112489,,,,,,,,,,,
6795,35.45602865,139.6112489,,,,,,,,,,,
6796,35.45602865,139.6112489,,,,,,,,,,,
6797,35.45602865,139.6112489,,,,,,,,,,,
6798,35.45602865,139.6112489,,,,,,,,,,,
6799,35.45602865,139.6112489,,,,,,,,,,,
6800,35.45602865,139.6112489,,,,,,,,,,,
6801,35.45602865,139.6112489,,,,,,,,,,,
6802,35.45602865,139.6112489,,,,,,,,,,,
6803,35.45602865,139.6112489,,,,,,,,,,,
6804,35.45602865,139.6112489,,,,,,,,,,,
6805,35.45602865,139.6112489,,,,,,,,,,,
6806,35.45602865,139.6112489,,,,,,,,,,,
6807,35.45602865,139.6112489,,,,,,,,,,,
6808,35.45602865,139.6112489,,,,,,,,,,,
6809,35.45602865,139.6112489,,,,,,,,,,,
6810,35.45602865,139.6112489,,,,,,,,,,,
6811,35.45602865,139.6112489,,,,,,,,,,,
6812,35.45602865,139.6112489,,,,,,,,,,,
6813,35.45602865,139.6112489,,,,,,,,,,,
6814,35.45602865,139.6112489,,,,,,,,,,,
6815,35.45602865,139.6112489,,,,,,,,,,,
6816,35.45602865,139.6112489,,,,,,,,,,,
6817,35.45602865,139.6112489,,,,,,,,,,,
6818,35.45602865,139.6112489,,,,,,,,,,,
6819,35.45602865,139.6112489,,,,,,,,,,,
6820,35.45602865,139.6112489,,,,,,,,,,,
6821,35.45602865,139.6112489,,,,,,,,,,,
6822,35.45602865,139.6112489,,,,,,,,,,,
6823,35.45602865,139.6112489,,,,,,,,,,,
6824,35.45602865,139.6112489,,,,,,,,,,,
6825,35.45602865,139.6112489,,,,,,,,,,,
6826,35.45602865,139.6112489,,,,,,,,,,,
6827,35.45602865,139.6112489,,,,,,,,,,,
6828,35.45602865,139.6112489,,,,,,,,,,,
6829,35.45602865,139.6112489,,,,,,,,,,,
6830,35.45602865,139.6112489,,,,,,,,,,,
6831,35.45602865,139.6112489,,,,,,,,,,,
6832,35.45602865,139.6112489,,,,,,,,,,,
6833,35.45602865,139.6112489,,,,,,,,,,,
6834,35.45602865,139.6112489,,,,,,,,,,,
6835,35.45602865,139.6112489,,,,,,,,,,,
6836,35.45602865,139.6112489,,,,,,,,,,,
6837,35.45602865,139.6112489,,,,,,,,,,,
6838,35.45602865,139.6112489,,,,,,,,,,,
6839,35.45602865,139.6112489,,,,,,,,,,,
6840,35.45602865,139.6112489,,,,,,,,,,,
6841,35.45602865,139.6112489,,,,,,,,,,,
6842,35.45602865,139.6112489,,,,,,,,,,,
6843,35.45602865,139.6112489,,,,,,,,,,,
6844,35.45602865,139.6112489,,,,,,,,,,,
6845,35.45602865,139.6112489,,,,,,,,,,,
6846,35.45602865,139.6112489,,,,,,,,,,,
6847,35.45602865,139.6112489,,,,,,,,,,,
6848,35.45602865,139.6112489,,,,,,,,,,,
6849,35.45602865,139.6112489,,,,,,,,,,,
6850,35.45602865,139.6112489,,,,,,,,,,,
6851,35.45602865,139.6112489,,,,,,,,,,,
6852,35.45602865,139.6112489,,,,,,,,,,,
6853,35.45602865,139.6112489,,,,,,,,,,,
6854,35.45602865,139.6112489,,,,,,,,,,,
6855,35.45602865,139.6112489,,,,,,,,,,,
6856,35.45602865,139.6112489,,,,,,,,,,,
6857,35.45602865,139.6112489,,,,,,,,,,,
6858,35.45602865,139.6112489,,,,,,,,,,,
6859,35.45602865,139.6112489,,,,,,,,,,,
6860,35.45602865,139.6112489,,,,,,,,,,,
6861,35.45602865,139.6112489,,,,,,,,,,,
6862,35.45602865,139.6112489,,,,,,,,,,,
6863,35.45602865,139.6112489,,,,,,,,,,,
6864,35.45602865,139.6112489,,,,,,,,,,,
6865,35.45602865,139.6112489,,,,,,,,,,,
6866,35.45602865,139.6112489,,,,,,,,,,,
6867,35.45602865,139.6112489,,,,,,,,,,,
6868,35.45602865,139.6112489,,,,,,,,,,,
6869,35.45602865,139.6112489,,,,,,,,,,,
6870,35.45602865,139.6112489,,,,,,,,,,,
6871,35.45602865,139.6112489,,,,,,,,,,,
6872,35.45602865,139.6112489,,,,,,,,,,,
6873,35.45602865,139.6112489,,,,,,,,,,,
6874,35.45602865,139.6112489,,,,,,,,,,,
6875,35.45602865,139.6112489,,,,,,,,,,,
6876,35.45602865,139.6112489,,,,,,,,,,,
6877,35.45602865,139.6112489,,,,,,,,,,,
6878,35.45602865,139.6112489,,,,,,,,,,,
6879,35.45602865,139.6112489,,,,,,,,,,,
6880,35.45602865,139.6112489,,,,,,,,,,,
6881,35.45602865,139.6112489,,,,,,,,,,,
6882,35.45602865,139.6112489,,,,,,,,,,,
6883,35.45602865,139.6112489,,,,,,,,,,,
6884,35.45602865,139.6112489,,,,,,,,,,,
6885,35.45602865,139.6112489,,,,,,,,,,,
6886,35.45602865,139.6112489,,,,,,,,,,,
6887,35.45602865,139.6112489,,,,,,,,,,,
6888,35.45602865,139.6112489,,,,,,,,,,,
6889,35.45602865,139.6112489,,,,,,,,,,,
6890,35.45602865,139.6112489,,,,,,,,,,,
6891,35.45602865,139.6112489,,,,,,,,,,,
6892,35.45602865,139.6112489,,,,,,,,,,,
6893,35.45602865,139.6112489,,,,,,,,,,,
6894,35.45602865,139.6112489,,,,,,,,,,,
6895,35.45602865,139.6112489,,,,,,,,,,,
6896,35.45602865,139.6112489,,,,,,,,,,,
6897,35.45602865,139.6112489,,,,,,,,,,,
6898,35.45602865,139.6112489,,,,,,,,,,,
6899,35.45602865,139.6112489,,,,,,,,,,,
6900,35.45602865,139.6112489,,,,,,,,,,,
6901,35.45602865,139.6112489,,,,,,,,,,,
6902,35.45602865,139.6112489,,,,,,,,,,,
6903,35.45602865,139.6112489,,,,,,,,,,,
6904,35.45602865,139.6112489,,,,,,,,,,,
6905,35.45602865,139.6112489,,,,,,,,,,,
6906,35.45602865,139.6112489,,,,,,,,,,,
6907,35.45602865,139.6112489,,,,,,,,,,,
6908,35.45602865,139.6112489,,,,,,,,,,,
6909,35.45602865,139.6112489,,,,,,,,,,,
6910,35.45602865,139.6112489,,,,,,,,,,,
6911,35.45602865,139.6112489,,,,,,,,,,,
6912,35.45602865,139.6112489,,,,,,,,,,,
6913,35.45602865,139.6112489,,,,,,,,,,,
6914,35.45602865,139.6112489,,,,,,,,,,,
6915,35.45602865,139.6112489,,,,,,,,,,,
6916,35.45602865,139.6112489,,,,,,,,,,,
6917,35.45602865,139.6112489,,,,,,,,,,,
6918,35.45602865,139.6112489,,,,,,,,,,,
6919,35.45602865,139.6112489,,,,,,,,,,,
6920,35.45602865,139.6112489,,,,,,,,,,,
6921,35.45602865,139.6112489,,,,,,,,,,,
6922,35.45602865,139.6112489,,,,,,,,,,,
6923,35.45602865,139.6112489,,,,,,,,,,,
6924,35.45602865,139.6112489,,,,,,,,,,,
6925,35.45602865,139.6112489,,,,,,,,,,,
6926,35.45602865,139.6112489,,,,,,,,,,,
6927,35.45602865,139.6112489,,,,,,,,,,,
6928,35.45602865,139.6112489,,,,,,,,,,,
6929,35.45602865,139.6112489,,,,,,,,,,,
6930,35.45602865,139.6112489,,,,,,,,,,,
6931,35.45602865,139.6112489,,,,,,,,,,,
6932,35.45602865,139.6112489,,,,,,,,,,,
6933,35.45602865,139.6112489,,,,,,,,,,,
6934,35.45602865,139.6112489,,,,,,,,,,,
6935,35.45602865,139.6112489,,,,,,,,,,,
6936,35.45602865,139.6112489,,,,,,,,,,,
6937,35.45602865,139.6112489,,,,,,,,,,,
6938,35.45602865,139.6112489,,,,,,,,,,,
6939,35.45602865,139.6112489,,,,,,,,,,,
6940,35.45602865,139.6112489,,,,,,,,,,,
6941,35.45602865,139.6112489,,,,,,,,,,,
6942,35.45602865,139.6112489,,,,,,,,,,,
6943,35.45602865,139.6112489,,,,,,,,,,,
6944,35.45602865,139.6112489,,,,,,,,,,,
6945,35.45602865,139.6112489,,,,,,,,,,,
6946,35.45602865,139.6112489,,,,,,,,,,,
6947,35.45602865,139.6112489,,,,,,,,,,,
6948,35.45602865,139.6112489,,,,,,,,,,,
6949,35.45602865,139.6112489,,,,,,,,,,,
6950,35.45602865,139.6112489,,,,,,,,,,,
6951,35.45602865,139.6112489,,,,,,,,,,,
6952,35.45602865,139.6112489,,,,,,,,,,,
6953,35.45602865,139.6112489,,,,,,,,,,,
6954,35.45602865,139.6112489,,,,,,,,,,,
6955,35.45602865,139.6112489,,,,,,,,,,,
6956,35.45602865,139.6112489,,,,,,,,,,,
6957,35.45602865,139.6112489,,,,,,,,,,,
6958,35.45602865,139.6112489,,,,,,,,,,,
6959,35.45602865,139.6112489,,,,,,,,,,,
6960,35.45602865,139.6112489,,,,,,,,,,,
6961,35.45602865,139.6112489,,,,,,,,,,,
6962,35.45602865,139.6112489,,,,,,,,,,,
6963,35.45602865,139.6112489,,,,,,,,,,,
6964,35.45602865,139.6112489,,,,,,,,,,,
6965,35.45602865,139.6112489,,,,,,,,,,,
6966,35.45602865,139.6112489,,,,,,,,,,,
6967,35.45602865,139.6112489,,,,,,,,,,,
6968,35.45602865,139.6112489,,,,,,,,,,,
6969,35.45602865,139.6112489,,,,,,,,,,,
6970,35.45602865,139.6112489,,,,,,,,,,,
6971,35.45602865,139.6112489,,,,,,,,,,,
6972,35.45602865,139.6112489,,,,,,,,,,,
6973,35.45602865,139.6112489,,,,,,,,,,,
6974,35.45602865,139.6112489,,,,,,,,,,,
6975,35.45602865,139.6112489,,,,,,,,,,,
6976,35.45602865,139.6112489,,,,,,,,,,,
6977,35.45602865,139.6112489,,,,,,,,,,,
6978,35.45602865,139.6112489,,,,,,,,,,,
6979,35.45602865,139.6112489,,,,,,,,,,,
6980,35.45602865,139.6112489,,,,,,,,,,,
6981,35.45602865,139.6112489,,,,,,,,,,,
6982,35.45602865,139.6112489,,,,,,,,,,,
6983,35.45602865,139.6112489,,,,,,,,,,,
6984,35.45602865,139.6112489,,,,,,,,,,,
6985,35.45602865,139.6112489,,,,,,,,,,,
6986,35.45602865,139.6112489,,,,,,,,,,,
6987,35.45602865,139.6112489,,,,,,,,,,,
6988,35.45602865,139.6112489,,,,,,,,,,,
6989,35.45602865,139.6112489,,,,,,,,,,,
6990,35.45602865,139.6112489,,,,,,,,,,,
6991,35.45602865,139.6112489,,,,,,,,,,,
6992,35.45602865,139.6112489,,,,,,,,,,,
6993,35.45602865,139.6112489,,,,,,,,,,,
6994,35.45602865,139.6112489,,,,,,,,,,,
6995,35.45602865,139.6112489,,,,,,,,,,,
6996,35.45602865,139.6112489,,,,,,,,,,,
6997,35.45602865,139.6112489,,,,,,,,,,,
6998,35.45602865,139.6112489,,,,,,,,,,,
6999,35.45602865,139.6112489,,,,,,,,,,,
7000,35.45602865,139.6112489,,,,,,,,,,,
7001,35.45602865,139.6112489,,,,,,,,,,,
7002,35.45602865,139.6112489,,,,,,,,,,,
7003,35.45602865,139.6112489,,,,,,,,,,,
7004,35.45602865,139.6112489,,,,,,,,,,,
7005,35.45602865,139.6112489,,,,,,,,,,,
7006,35.45602865,139.6112489,,,,,,,,,,,
7007,35.45602865,139.6112489,,,,,,,,,,,
7008,35.45602865,139.6112489,,,,,,,,,,,
7009,35.45602865,139.6112489,,,,,,,,,,,
7010,35.45602865,139.6112489,,,,,,,,,,,
7011,35.45602865,139.6112489,,,,,,,,,,,
7012,35.45602865,139.6112489,,,,,,,,,,,
7013,35.45602865,139.6112489,,,,,,,,,,,
7014,35.45602865,139.6112489,,,,,,,,,,,
7015,35.45602865,139.6112489,,,,,,,,,,,
7016,35.45602865,139.6112489,,,,,,,,,,,
7017,35.45602865,139.6112489,,,,,,,,,,,
7018,35.45602865,139.6112489,,,,,,,,,,,
7019,35.45602865,139.6112489,,,,,,,,,,,
7020,35.45602865,139.6112489,,,,,,,,,,,
7021,35.45602865,139.6112489,,,,,,,,,,,
7022,35.45602865,139.6112489,,,,,,,,,,,
7023,35.45602865,139.6112489,,,,,,,,,,,
7024,35.45602865,139.6112489,,,,,,,,,,,
7025,35.45602865,139.6112489,,,,,,,,,,,
7026,35.45602865,139.6112489,,,,,,,,,,,
7027,35.45602865,139.6112489,,,,,,,,,,,
7028,35.45602865,139.6112489,,,,,,,,,,,
7029,35.45602865,139.6112489,,,,,,,,,,,
7030,35.45602865,139.6112489,,,,,,,,,,,
7031,35.45602865,139.6112489,,,,,,,,,,,
7032,35.45602865,139.6112489,,,,,,,,,,,
7033,35.45602865,139.6112489,,,,,,,,,,,
7034,35.45602865,139.6112489,,,,,,,,,,,
7035,35.45602865,139.6112489,,,,,,,,,,,
7036,35.45602865,139.6112489,,,,,,,,,,,
7037,35.45602865,139.6112489,,,,,,,,,,,
7038,35.45602865,139.6112489,,,,,,,,,,,
7039,35.45602865,139.6112489,,,,,,,,,,,
7040,35.45602865,139.6112489,,,,,,,,,,,
7041,35.45602865,139.6112489,,,,,,,,,,,
7042,35.45602865,139.6112489,,,,,,,,,,,
7043,35.45602865,139.6112489,,,,,,,,,,,
7044,35.45602865,139.6112489,,,,,,,,,,,
7045,35.45602865,139.6112489,,,,,,,,,,,
7046,35.45602865,139.6112489,,,,,,,,,,,
7047,35.45602865,139.6112489,,,,,,,,,,,
7048,35.45602865,139.6112489,,,,,,,,,,,
7049,35.45602865,139.6112489,,,,,,,,,,,
7050,35.45602865,139.6112489,,,,,,,,,,,
7051,35.45602865,139.6112489,,,,,,,,,,,
7052,35.45602865,139.6112489,,,,,,,,,,,
7053,35.45602865,139.6112489,,,,,,,,,,,
7054,35.45602865,139.6112489,,,,,,,,,,,
7055,35.45602865,139.6112489,,,,,,,,,,,
7056,35.45602865,139.6112489,,,,,,,,,,,
7057,35.45602865,139.6112489,,,,,,,,,,,
7058,35.45602865,139.6112489,,,,,,,,,,,
7059,35.45602865,139.6112489,,,,,,,,,,,
7060,35.45602865,139.6112489,,,,,,,,,,,
7061,35.45602865,139.6112489,,,,,,,,,,,
7062,35.45602865,139.6112489,,,,,,,,,,,
7063,35.45602865,139.6112489,,,,,,,,,,,
7064,35.45602865,139.6112489,,,,,,,,,,,
7065,35.45602865,139.6112489,,,,,,,,,,,
7066,35.45602865,139.6112489,,,,,,,,,,,
7067,35.45602865,139.6112489,,,,,,,,,,,
7068,35.45602865,139.6112489,,,,,,,,,,,
7069,35.45602865,139.6112489,,,,,,,,,,,
7070,35.45602865,139.6112489,,,,,,,,,,,
7071,35.45602865,139.6112489,,,,,,,,,,,
7072,35.45602865,139.6112489,,,,,,,,,,,
7073,35.45602865,139.6112489,,,,,,,,,,,
7074,35.45602865,139.6112489,,,,,,,,,,,
7075,35.45602865,139.6112489,,,,,,,,,,,
7076,35.45602865,139.6112489,,,,,,,,,,,
7077,35.45602865,139.6112489,,,,,,,,,,,
7078,35.45602865,139.6112489,,,,,,,,,,,
7079,35.45602865,139.6112489,,,,,,,,,,,
7080,35.45602865,139.6112489,,,,,,,,,,,
7081,35.45602865,139.6112489,,,,,,,,,,,
7082,35.45602865,139.6112489,,,,,,,,,,,
7083,35.45602865,139.6112489,,,,,,,,,,,
7084,35.45602865,139.6112489,,,,,,,,,,,
7085,35.45602865,139.6112489,,,,,,,,,,,
7086,35.45602865,139.6112489,,,,,,,,,,,
7087,35.45602865,139.6112489,,,,,,,,,,,
7088,35.45602865,139.6112489,,,,,,,,,,,
7089,35.45602865,139.6112489,,,,,,,,,,,
7090,35.45602865,139.6112489,,,,,,,,,,,
7091,35.45602865,139.6112489,,,,,,,,,,,
7092,35.45602865,139.6112489,,,,,,,,,,,
7093,35.45602865,139.6112489,,,,,,,,,,,
7094,35.45602865,139.6112489,,,,,,,,,,,
7095,35.45602865,139.6112489,,,,,,,,,,,
7096,35.45602865,139.6112489,,,,,,,,,,,
7097,35.45602865,139.6112489,,,,,,,,,,,
7098,35.45602865,139.6112489,,,,,,,,,,,
7099,35.45602865,139.6112489,,,,,,,,,,,
7100,35.45602865,139.6112489,,,,,,,,,,,
7101,35.45602865,139.6112489,,,,,,,,,,,
7102,35.45602865,139.6112489,,,,,,,,,,,
7103,35.45602865,139.6112489,,,,,,,,,,,
7104,35.45602865,139.6112489,,,,,,,,,,,
7105,35.45602865,139.6112489,,,,,,,,,,,
7106,35.45602865,139.6112489,,,,,,,,,,,
7107,35.45602865,139.6112489,,,,,,,,,,,
7108,35.45602865,139.6112489,,,,,,,,,,,
7109,35.45602865,139.6112489,,,,,,,,,,,
7110,35.45602865,139.6112489,,,,,,,,,,,
7111,35.45602865,139.6112489,,,,,,,,,,,
7112,35.45602865,139.6112489,,,,,,,,,,,
7113,35.45602865,139.6112489,,,,,,,,,,,
7114,35.45602865,139.6112489,,,,,,,,,,,
7115,35.45602865,139.6112489,,,,,,,,,,,
7116,35.45602865,139.6112489,,,,,,,,,,,
7117,35.45602865,139.6112489,,,,,,,,,,,
7118,35.45602865,139.6112489,,,,,,,,,,,
7119,35.45602865,139.6112489,,,,,,,,,,,
7120,35.45602865,139.6112489,,,,,,,,,,,
7121,35.45602865,139.6112489,,,,,,,,,,,
7122,35.45602865,139.6112489,,,,,,,,,,,
7123,35.45602865,139.6112489,,,,,,,,,,,
7124,35.45602865,139.6112489,,,,,,,,,,,
7125,35.45602865,139.6112489,,,,,,,,,,,
7126,35.45602865,139.6112489,,,,,,,,,,,
7127,35.45602865,139.6112489,,,,,,,,,,,
7128,35.45602865,139.6112489,,,,,,,,,,,
7129,35.45602865,139.6112489,,,,,,,,,,,
7130,35.45602865,139.6112489,,,,,,,,,,,
7131,35.45602865,139.6112489,,,,,,,,,,,
7132,35.45602865,139.6112489,,,,,,,,,,,
7133,35.45602865,139.6112489,,,,,,,,,,,
7134,35.45602865,139.6112489,,,,,,,,,,,
7135,35.45602865,139.6112489,,,,,,,,,,,
7136,35.45602865,139.6112489,,,,,,,,,,,
7137,35.45602865,139.6112489,,,,,,,,,,,
7138,35.45602865,139.6112489,,,,,,,,,,,
7139,35.45602865,139.6112489,,,,,,,,,,,
7140,35.45602865,139.6112489,,,,,,,,,,,
7141,35.45602865,139.6112489,,,,,,,,,,,
7142,35.45602865,139.6112489,,,,,,,,,,,
7143,35.45602865,139.6112489,,,,,,,,,,,
7144,35.45602865,139.6112489,,,,,,,,,,,
7145,35.45602865,139.6112489,,,,,,,,,,,
7146,35.45602865,139.6112489,,,,,,,,,,,
7147,35.45602865,139.6112489,,,,,,,,,,,
7148,35.45602865,139.6112489,,,,,,,,,,,
7149,35.45602865,139.6112489,,,,,,,,,,,
7150,35.45602865,139.6112489,,,,,,,,,,,
7151,35.45602865,139.6112489,,,,,,,,,,,
7152,35.45602865,139.6112489,,,,,,,,,,,
7153,35.45602865,139.6112489,,,,,,,,,,,
7154,35.45602865,139.6112489,,,,,,,,,,,
7155,35.45602865,139.6112489,,,,,,,,,,,
7156,35.45602865,139.6112489,,,,,,,,,,,
7157,35.45602865,139.6112489,,,,,,,,,,,
7158,35.45602865,139.6112489,,,,,,,,,,,
7159,35.45602865,139.6112489,,,,,,,,,,,
7160,35.45602865,139.6112489,,,,,,,,,,,
7161,35.45602865,139.6112489,,,,,,,,,,,
7162,35.45602865,139.6112489,,,,,,,,,,,
7163,35.45602865,139.6112489,,,,,,,,,,,
7164,35.45602865,139.6112489,,,,,,,,,,,
7165,35.45602865,139.6112489,,,,,,,,,,,
7166,35.45602865,139.6112489,,,,,,,,,,,
7167,35.45602865,139.6112489,,,,,,,,,,,
7168,35.45602865,139.6112489,,,,,,,,,,,
7169,35.45602865,139.6112489,,,,,,,,,,,
7170,35.45602865,139.6112489,,,,,,,,,,,
7171,35.45602865,139.6112489,,,,,,,,,,,
7172,35.45602865,139.6112489,,,,,,,,,,,
7173,35.45602865,139.6112489,,,,,,,,,,,
7174,35.45602865,139.6112489,,,,,,,,,,,
7175,35.45602865,139.6112489,,,,,,,,,,,
7176,35.45602865,139.6112489,,,,,,,,,,,
7177,35.45602865,139.6112489,,,,,,,,,,,
7178,35.45602865,139.6112489,,,,,,,,,,,
7179,35.45602865,139.6112489,,,,,,,,,,,
7180,35.45602865,139.6112489,,,,,,,,,,,
7181,35.45602865,139.6112489,,,,,,,,,,,
7182,35.45602865,139.6112489,,,,,,,,,,,
7183,35.45602865,139.6112489,,,,,,,,,,,
7184,35.45602865,139.6112489,,,,,,,,,,,
7185,35.45602865,139.6112489,,,,,,,,,,,
7186,35.45602865,139.6112489,,,,,,,,,,,
7187,35.45602865,139.6112489,,,,,,,,,,,
7188,35.45602865,139.6112489,,,,,,,,,,,
7189,35.45602865,139.6112489,,,,,,,,,,,
7190,35.45602865,139.6112489,,,,,,,,,,,
7191,35.45602865,139.6112489,,,,,,,,,,,
7192,35.45602865,139.6112489,,,,,,,,,,,
7193,35.45602865,139.6112489,,,,,,,,,,,
7194,35.45602865,139.6112489,,,,,,,,,,,
7195,35.45602865,139.6112489,,,,,,,,,,,
7196,35.45602865,139.6112489,,,,,,,,,,,
7197,35.45602865,139.6112489,,,,,,,,,,,
7198,35.45602865,139.6112489,,,,,,,,,,,
7199,35.45602865,139.6112489,,,,,,,,,,,
7200,35.45602865,139.6112489,,,,,,,,,,,
7201,35.45602865,139.6112489,,,,,,,,,,,
7202,35.45602865,139.6112489,,,,,,,,,,,
7203,35.45602865,139.6112489,,,,,,,,,,,
7204,35.45602865,139.6112489,,,,,,,,,,,
7205,35.45602865,139.6112489,,,,,,,,,,,
7206,35.45602865,139.6112489,,,,,,,,,,,
7207,35.45602865,139.6112489,,,,,,,,,,,
7208,35.45602865,139.6112489,,,,,,,,,,,
7209,35.45602865,139.6112489,,,,,,,,,,,
7210,35.45602865,139.6112489,,,,,,,,,,,
7211,35.45602865,139.6112489,,,,,,,,,,,
7212,35.45602865,139.6112489,,,,,,,,,,,
7213,35.45602865,139.6112489,,,,,,,,,,,
7214,35.45602865,139.6112489,,,,,,,,,,,
7215,35.45602865,139.6112489,,,,,,,,,,,
7216,35.45602865,139.6112489,,,,,,,,,,,
7217,35.45602865,139.6112489,,,,,,,,,,,
7218,35.45602865,139.6112489,,,,,,,,,,,
7219,35.45602865,139.6112489,,,,,,,,,,,
7220,35.45602865,139.6112489,,,,,,,,,,,
7221,35.45602865,139.6112489,,,,,,,,,,,
7222,35.45602865,139.6112489,,,,,,,,,,,
7223,35.45602865,139.6112489,,,,,,,,,,,
7224,35.45602865,139.6112489,,,,,,,,,,,
7225,35.45602865,139.6112489,,,,,,,,,,,
7226,35.45602865,139.6112489,,,,,,,,,,,
7227,35.45602865,139.6112489,,,,,,,,,,,
7228,35.45602865,139.6112489,,,,,,,,,,,
7229,35.45602865,139.6112489,,,,,,,,,,,
7230,35.45602865,139.6112489,,,,,,,,,,,
7231,35.45602865,139.6112489,,,,,,,,,,,
7232,35.45602865,139.6112489,,,,,,,,,,,
7233,35.45602865,139.6112489,,,,,,,,,,,
7234,35.45602865,139.6112489,,,,,,,,,,,
7235,35.45602865,139.6112489,,,,,,,,,,,
7236,35.45602865,139.6112489,,,,,,,,,,,
7237,35.45602865,139.6112489,,,,,,,,,,,
7238,35.45602865,139.6112489,,,,,,,,,,,
7239,35.45602865,139.6112489,,,,,,,,,,,
7240,35.45602865,139.6112489,,,,,,,,,,,
7241,35.45602865,139.6112489,,,,,,,,,,,
7242,35.45602865,139.6112489,,,,,,,,,,,
7243,35.45602865,139.6112489,,,,,,,,,,,
7244,35.45602865,139.6112489,,,,,,,,,,,
7245,35.45602865,139.6112489,,,,,,,,,,,
7246,35.45602865,139.6112489,,,,,,,,,,,
7247,35.45602865,139.6112489,,,,,,,,,,,
7248,35.45602865,139.6112489,,,,,,,,,,,
7249,35.45602865,139.6112489,,,,,,,,,,,
7250,35.45602865,139.6112489,,,,,,,,,,,
